quarter,value,variable,country,unit,source_note
2008-Q4,0.412211,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2009-Q1,0.540562,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2009-Q2,0.284793,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2009-Q3,0.289808,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2009-Q4,0.199399,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2010-Q1,0.187561,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2010-Q2,0.145021,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2010-Q3,0.191962,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2010-Q4,0.158096,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2011-Q1,0.173692,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2011-Q2,0.169254,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2011-Q3,0.198232,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2011-Q4,0.154622,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2012-Q1,0.13622,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2012-Q2,0.123864,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2012-Q3,0.161803,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2012-Q4,0.121746,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2013-Q1,0.103484,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2013-Q2,0.09264,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2013-Q3,0.116016,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2013-Q4,0.088227,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2014-Q1,0.08348,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2014-Q2,0.083683,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2014-Q3,0.100929,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2014-Q4,0.072245,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2015-Q1,0.077997,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2015-Q2,0.065092,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2015-Q3,0.083649,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2015-Q4,0.067728,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2016-Q1,0.080392,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2016-Q2,0.067078,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2016-Q3,0.07261,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2016-Q4,0.057839,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2017-Q1,0.069216,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2017-Q2,0.051084,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2017-Q3,0.071473,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2017-Q4,0.058017,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2018-Q1,0.061249,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2018-Q2,0.044661,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2018-Q3,0.068316,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2018-Q4,0.064203,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2019-Q1,0.056814,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2019-Q2,0.055156,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2019-Q3,0.073388,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2019-Q4,0.064378,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2020-Q1,0.078202,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2020-Q2,0.094143,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2020-Q3,0.096762,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2020-Q4,0.062447,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2021-Q1,0.072992,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2021-Q2,0.053905,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2021-Q3,0.0734,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2021-Q4,0.055942,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2022-Q1,0.06014,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2022-Q2,0.044717,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2022-Q3,0.070853,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2022-Q4,0.066668,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2023-Q1,0.067711,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2023-Q2,0.051961,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2023-Q3,0.072513,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2023-Q4,0.075353,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2024-Q1,0.06915,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2024-Q2,0.051512,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2024-Q3,0.084963,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2024-Q4,0.070291,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2025-Q1,0.076177,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2025-Q2,0.061386,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2025-Q3,0.085376,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2025-Q4,0.086786,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
2026-Q1,0.087188,mof_interest_burden,JP,ratio,MOF income interest expense/ordinary profits Q SECONDARY 1954Q2-2026Q1
