quarter,value,variable,country,unit,source_note
2017-Q3,0.052828,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2017-Q4,0.058461,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2018-Q1,0.055739,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2018-Q2,0.07661,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2018-Q3,0.050949,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2018-Q4,0.052409,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2019-Q1,0.059712,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2019-Q2,0.067163,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2019-Q3,0.049566,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2019-Q4,0.053406,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2020-Q1,0.046218,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2020-Q2,0.043607,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2020-Q3,0.040092,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2020-Q4,0.055559,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2021-Q1,0.060058,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2021-Q2,0.076568,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2021-Q3,0.05177,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2021-Q4,0.065568,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2022-Q1,0.063283,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2022-Q2,0.08404,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2022-Q3,0.05654,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2022-Q4,0.060058,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2023-Q1,0.062881,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2023-Q2,0.088689,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2023-Q3,0.064714,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2023-Q4,0.065108,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2024-Q1,0.070797,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2024-Q2,0.096943,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2024-Q3,0.060993,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2024-Q4,0.07209,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2025-Q1,0.070429,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2025-Q2,0.09635,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2025-Q3,0.072653,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2025-Q4,0.074946,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
2026-Q1,0.079839,corporate_profitability,JP,ratio,MOF income ordinary profits/sales Q 1954Q2-2026Q1
