quarter,value,variable,country,unit,source_note
2016-Q3,0.108993,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2016-Q4,0.104477,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2017-Q1,0.105773,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2017-Q2,0.104118,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2017-Q3,0.103348,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2017-Q4,0.101727,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2018-Q1,0.099558,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2018-Q2,0.099447,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2018-Q3,0.102061,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2018-Q4,0.101857,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2019-Q1,0.10211,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2019-Q2,0.096297,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2019-Q3,0.096878,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2019-Q4,0.093543,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2020-Q1,0.095698,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2020-Q2,0.095385,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2020-Q3,0.09334,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2020-Q4,0.09083,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2021-Q1,0.09171,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2021-Q2,0.091932,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2021-Q3,0.091669,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2021-Q4,0.089083,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2022-Q1,0.089719,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2022-Q2,0.088989,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2022-Q3,0.087841,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2022-Q4,0.086515,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2023-Q1,0.086425,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2023-Q2,0.087576,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2023-Q3,0.086192,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2023-Q4,0.084627,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2024-Q1,0.083764,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2024-Q2,0.083107,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2024-Q3,0.083601,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2024-Q4,0.083221,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2025-Q1,0.084215,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2025-Q2,0.083535,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2025-Q3,0.081835,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2025-Q4,0.080526,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
2026-Q1,0.079682,corporate_land_share,JP,ratio,MOF assets land/total assets Q JP-only 1954Q2-2026Q1
